Season,WTeamID,LTeamID,WSeed,LSeed,WW,WL,WScore,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LW,LL,LScore,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2003,1181,1141,3,11,24,6,81.96666666666667,27.36666666666667,60.33333333333334,7.333333333333332,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333336,14.033333333333333,8.5,5.133333333333334,21.266666666666666,23,6,79.34482758620689,26.62068965517241,52.68965517241379,6.827586206896553,17.931034482758623,19.27586206896552,25.17241379310345,10.586206896551724,23.27586206896552,15.620689655172415,18.241379310344826,7.103448275862068,4.0,20.96551724137931
2003,1211,1153,9,8,23,8,77.06451612903227,26.064516129032263,55.451612903225815,7.161290322580645,19.06451612903226,17.774193548387093,24.64516129032258,11.93548387096774,25.322580645161292,15.741935483870966,14.548387096774194,6.806451612903227,3.5161290322580645,18.645161290322577,17,11,67.32142857142857,22.892857142857146,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,12.142857142857142,23.392857142857146,12.285714285714285,10.607142857142858,5.178571428571429,4.25,18.964285714285715
2003,1228,1443,4,13,24,6,75.43333333333334,27.1,55.8,7.433333333333334,20.166666666666668,13.8,19.1,9.733333333333333,25.4,18.266666666666666,13.166666666666664,7.0,3.1,19.133333333333333,23,8,73.09677419354837,25.70967741935484,55.903225806451616,7.709677419354839,21.032258064516128,13.967741935483868,21.096774193548384,12.161290322580646,23.258064516129032,14.193548387096774,15.161290322580646,7.064516129032258,3.548387096774193,18.451612903225808
2003,1242,1429,2,15,23,7,81.33333333333333,30.23333333333333,62.3,4.8,14.133333333333333,16.066666666666666,24.13333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7,22,8,65.96666666666667,23.7,51.93333333333333,4.033333333333333,12.133333333333333,14.533333333333333,20.233333333333334,12.633333333333333,22.36666666666667,13.9,12.233333333333333,5.066666666666666,2.0,16.1
2003,1242,1113,2,10,23,7,81.33333333333333,30.23333333333333,62.3,4.8,14.133333333333333,16.066666666666666,24.13333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7,18,11,75.9655172413793,27.20689655172414,56.89655172413793,4.0,12.586206896551724,17.551724137931036,26.20689655172414,13.689655172413795,23.310344827586214,15.551724137931034,14.0,5.206896551724138,4.2413793103448265,19.41379310344828
2003,1242,1181,2,3,23,7,81.33333333333333,30.23333333333333,62.3,4.8,14.133333333333333,16.066666666666666,24.13333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7,24,6,81.96666666666667,27.36666666666667,60.33333333333334,7.333333333333332,20.6,19.9,28.066666666666666,13.766666666666667,23.1,13.833333333333336,14.033333333333333,8.5,5.133333333333334,21.266666666666666
2003,1242,1112,2,1,23,7,81.33333333333333,30.23333333333333,62.3,4.8,14.133333333333333,16.066666666666666,24.13333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7,25,3,85.21428571428571,30.32142857142857,65.71428571428571,7.0357142857142865,20.071428571428573,17.535714285714285,25.0,15.178571428571427,27.642857142857146,17.642857142857142,14.785714285714285,8.464285714285714,4.214285714285714,17.75
2003,1242,1266,2,3,23,7,81.33333333333333,30.23333333333333,62.3,4.8,14.133333333333333,16.066666666666666,24.13333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7,23,5,78.39285714285714,27.214285714285715,56.25,5.7857142857142865,15.25,18.178571428571427,23.607142857142854,13.107142857142858,24.07142857142857,16.321428571428573,13.571428571428573,6.0,3.6428571428571432,18.642857142857142
2003,1266,1221,3,14,23,5,78.39285714285714,27.214285714285715,56.25,5.7857142857142865,15.25,18.178571428571427,23.607142857142854,13.107142857142858,24.07142857142857,16.321428571428573,13.571428571428573,6.0,3.6428571428571432,18.642857142857142,25,4,69.34482758620689,24.20689655172414,52.72413793103448,5.310344827586206,14.758620689655173,15.620689655172415,22.13793103448276,12.06896551724138,24.310344827586214,15.413793103448276,13.93103448275862,7.9655172413793105,4.482758620689656,18.379310344827584
2003,1266,1281,3,6,23,5,78.39285714285714,27.214285714285715,56.25,5.7857142857142865,15.25,18.178571428571427,23.607142857142854,13.107142857142858,24.07142857142857,16.321428571428573,13.571428571428573,6.0,3.6428571428571432,18.642857142857142,21,10,71.7741935483871,26.161290322580644,59.193548387096776,7.483870967741934,20.967741935483872,11.967741935483868,18.161290322580644,13.483870967741936,25.903225806451612,13.741935483870966,13.612903225806454,5.709677419354839,4.32258064516129,16.870967741935484
2003,1266,1338,3,2,23,5,78.39285714285714,27.214285714285715,56.25,5.7857142857142865,15.25,18.178571428571427,23.607142857142854,13.107142857142858,24.07142857142857,16.321428571428573,13.571428571428573,6.0,3.6428571428571432,18.642857142857142,26,4,74.6,26.86666666666667,53.5,6.366666666666666,17.766666666666666,14.5,22.8,11.3,25.36666666666667,17.766666666666666,15.1,8.066666666666666,4.1,17.966666666666665
2003,1266,1246,3,1,23,5,78.39285714285714,27.214285714285715,56.25,5.7857142857142865,15.25,18.178571428571427,23.607142857142854,13.107142857142858,24.07142857142857,16.321428571428573,13.571428571428573,6.0,3.6428571428571432,18.642857142857142,29,3,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375
2003,1281,1356,6,11,21,10,71.7741935483871,26.161290322580644,59.193548387096776,7.483870967741934,20.967741935483872,11.967741935483868,18.161290322580644,13.483870967741936,25.903225806451612,13.741935483870966,13.612903225806454,5.709677419354839,4.32258064516129,16.870967741935484,24,6,74.53333333333333,27.36666666666667,57.86666666666667,6.1,15.833333333333336,13.7,19.4,10.833333333333336,22.466666666666665,13.566666666666665,12.5,7.966666666666668,3.2,19.33333333333333
2003,1323,1454,5,12,22,9,80.09677419354837,27.225806451612907,60.67741935483871,8.290322580645162,21.774193548387093,17.35483870967742,22.838709677419356,11.387096774193546,26.87096774193548,16.903225806451616,12.774193548387096,7.451612903225807,5.645161290322582,16.225806451612904,23,7,77.1,27.266666666666666,57.63333333333333,7.7666666666666675,21.8,14.8,21.433333333333334,11.533333333333333,23.0,17.1,14.866666666666667,8.8,3.6,20.133333333333333
2003,1323,1228,5,4,22,9,80.09677419354837,27.225806451612907,60.67741935483871,8.290322580645162,21.774193548387093,17.35483870967742,22.838709677419356,11.387096774193546,26.87096774193548,16.903225806451616,12.774193548387096,7.451612903225807,5.645161290322582,16.225806451612904,24,6,75.43333333333334,27.1,55.8,7.433333333333334,20.166666666666668,13.8,19.1,9.733333333333333,25.4,18.266666666666666,13.166666666666664,7.0,3.1,19.133333333333333
2003,1328,1354,1,16,24,6,71.16666666666667,25.266666666666666,56.53333333333333,7.466666666666668,18.966666666666665,13.166666666666664,18.6,12.133333333333333,24.966666666666665,14.166666666666664,11.8,6.933333333333334,3.7666666666666666,18.6,20,10,72.8,24.8,54.36666666666667,5.166666666666667,15.466666666666667,18.03333333333333,25.8,12.966666666666667,24.266666666666666,10.266666666666667,19.466666666666665,8.0,2.9,20.733333333333334
2003,1328,1143,1,8,24,6,71.16666666666667,25.266666666666666,56.53333333333333,7.466666666666668,18.966666666666665,13.166666666666664,18.6,12.133333333333333,24.966666666666665,14.166666666666664,11.8,6.933333333333334,3.7666666666666666,18.6,21,8,74.48275862068967,27.344827586206893,58.72413793103448,6.413793103448277,17.03448275862069,13.379310344827585,19.51724137931034,11.241379310344827,24.37931034482759,16.0,14.172413793103447,6.551724137931035,2.7931034482758617,17.103448275862068
2003,1328,1139,1,12,24,6,71.16666666666667,25.266666666666666,56.53333333333333,7.466666666666668,18.966666666666665,13.166666666666664,18.6,12.133333333333333,24.966666666666665,14.166666666666664,11.8,6.933333333333334,3.7666666666666666,18.6,24,5,68.58620689655173,24.068965517241377,50.6551724137931,8.482758620689655,21.86206896551724,11.965517241379311,16.551724137931036,7.827586206896553,20.379310344827584,12.965517241379311,10.413793103448276,6.344827586206898,1.862068965517241,16.06896551724138
2003,1390,1360,4,13,23,8,72.25806451612904,25.64516129032258,58.032258064516135,6.935483870967742,19.387096774193548,14.032258064516132,20.774193548387093,13.741935483870966,25.12903225806452,14.64516129032258,14.32258064516129,5.516129032258066,3.3548387096774195,18.516129032258068,17,11,74.67857142857143,25.214285714285715,53.53571428571429,6.928571428571429,18.035714285714285,17.321428571428573,26.32142857142857,11.535714285714285,26.357142857142854,16.392857142857142,18.178571428571427,5.392857142857144,3.4285714285714284,20.142857142857142
2003,1409,1173,13,4,22,9,73.51612903225806,26.387096774193548,57.032258064516135,6.645161290322582,18.322580645161292,14.096774193548386,19.387096774193548,11.161290322580648,25.806451612903228,14.774193548387096,14.32258064516129,7.580645161290323,5.0,17.322580645161292,24,5,72.79310344827586,24.48275862068965,54.206896551724135,7.517241379310344,20.86206896551724,16.310344827586206,22.79310344827586,13.482758620689655,23.17241379310345,15.20689655172414,13.310344827586205,5.379310344827586,2.931034482758621,17.586206896551722
2003,1458,1451,5,12,22,7,70.72413793103449,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586208,22.551724137931036,13.310344827586205,10.517241379310343,6.965517241379311,2.827586206896552,14.827586206896553,25,4,74.20689655172414,24.62068965517241,52.862068965517246,6.103448275862068,18.206896551724142,18.86206896551724,25.689655172413797,10.344827586206897,22.75862068965517,14.275862068965518,12.448275862068966,6.758620689655173,0.6551724137931034,18.86206896551724
2003,1458,1409,5,13,22,7,70.72413793103449,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586208,22.551724137931036,13.310344827586205,10.517241379310343,6.965517241379311,2.827586206896552,14.827586206896553,22,9,73.51612903225806,26.387096774193548,57.032258064516135,6.645161290322582,18.322580645161292,14.096774193548386,19.387096774193548,11.161290322580648,25.806451612903228,14.774193548387096,14.32258064516129,7.580645161290323,5.0,17.322580645161292
2003,1120,1386,10,7,19,11,70.1,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666665,19.733333333333334,11.933333333333335,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,23,6,70.6206896551724,24.24137931034483,54.41379310344828,8.03448275862069,21.86206896551724,14.10344827586207,20.655172413793107,11.172413793103447,24.13793103448276,14.0,12.93103448275862,7.206896551724138,5.551724137931035,18.758620689655174
2003,1120,1448,10,2,19,11,70.1,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666665,19.733333333333334,11.933333333333335,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,24,5,78.41379310344827,26.13793103448276,57.24137931034482,6.103448275862068,17.724137931034484,20.03448275862069,26.62068965517241,14.758620689655173,26.931034482758623,14.586206896551724,15.10344827586207,6.413793103448277,4.379310344827586,18.48275862068965
2003,1139,1280,12,5,24,5,68.58620689655173,24.068965517241377,50.6551724137931,8.482758620689655,21.86206896551724,11.965517241379311,16.551724137931036,7.827586206896553,20.379310344827584,12.965517241379311,10.413793103448276,6.344827586206898,1.862068965517241,16.06896551724138,21,9,70.16666666666667,26.33333333333333,55.8,5.566666666666666,16.2,11.933333333333335,17.633333333333333,12.666666666666664,24.6,14.5,15.633333333333333,8.733333333333333,3.733333333333333,15.9
2003,1139,1257,12,4,24,5,68.58620689655173,24.068965517241377,50.6551724137931,8.482758620689655,21.86206896551724,11.965517241379311,16.551724137931036,7.827586206896553,20.379310344827584,12.965517241379311,10.413793103448276,6.344827586206898,1.862068965517241,16.06896551724138,24,6,81.83333333333333,27.966666666666665,60.83333333333334,8.433333333333334,23.4,17.466666666666665,25.1,13.2,25.1,16.6,13.366666666666667,7.2,4.733333333333333,22.66666666666667
2003,1196,1358,2,15,24,7,75.90322580645163,26.935483870967737,56.516129032258064,8.67741935483871,22.12903225806452,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193546,7.774193548387097,4.096774193548387,16.903225806451616,21,6,71.77777777777777,24.296296296296298,53.37037037037037,6.481481481481483,18.074074074074076,16.703703703703702,23.51851851851852,10.777777777777779,25.962962962962962,15.592592592592592,15.703703703703706,7.814814814814816,5.592592592592593,19.592592592592588
2003,1231,1104,7,10,20,12,70.53125,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,17,11,69.28571428571429,24.035714285714285,57.17857142857143,6.357142857142858,19.857142857142858,14.857142857142858,20.928571428571427,13.571428571428573,23.92857142857143,12.107142857142858,13.285714285714285,6.607142857142858,3.7857142857142856,18.035714285714285
2003,1246,1237,1,16,29,3,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,19,13,71.25,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375
2003,1246,1428,1,9,29,3,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,23,7,66.73333333333333,23.16666666666667,50.73333333333333,7.166666666666668,18.766666666666666,13.233333333333333,18.8,10.133333333333333,23.2,13.2,12.7,4.666666666666667,3.7666666666666666,20.1
2003,1246,1458,1,5,29,3,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,22,7,70.72413793103449,25.03448275862069,53.89655172413793,6.241379310344827,17.379310344827587,14.413793103448276,19.448275862068964,10.310344827586208,22.551724137931036,13.310344827586205,10.517241379310343,6.965517241379311,2.827586206896552,14.827586206896553
2003,1257,1122,4,13,24,6,81.83333333333333,27.966666666666665,60.83333333333334,8.433333333333334,23.4,17.466666666666665,25.1,13.2,25.1,16.6,13.366666666666667,7.2,4.733333333333333,22.66666666666667,20,7,69.70370370370371,23.555555555555557,52.074074074074076,6.0,17.185185185185187,16.592592592592588,24.0,10.629629629629632,24.222222222222218,13.407407407407408,15.222222222222221,7.037037037037037,4.666666666666667,18.666666666666668
2003,1268,1423,6,11,19,9,80.78571428571429,29.42857142857143,63.35714285714285,6.75,16.964285714285715,15.178571428571427,21.571428571428577,13.75,26.75,18.892857142857142,14.107142857142858,10.892857142857142,6.607142857142858,19.0,24,6,71.36666666666666,26.03333333333333,56.4,6.7666666666666675,18.4,12.533333333333333,18.2,9.966666666666667,23.13333333333333,14.666666666666664,11.466666666666667,9.2,1.9,18.433333333333334
2003,1268,1462,6,3,19,9,80.78571428571429,29.42857142857143,63.35714285714285,6.75,16.964285714285715,15.178571428571427,21.571428571428577,13.75,26.75,18.892857142857142,14.107142857142858,10.892857142857142,6.607142857142858,19.0,25,5,78.23333333333333,26.8,59.2,6.433333333333334,17.766666666666666,18.2,24.36666666666667,13.933333333333335,25.5,16.4,13.033333333333333,5.466666666666668,3.033333333333333,15.766666666666667
2003,1277,1160,7,10,19,12,67.2258064516129,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193546,16.258064516129032,22.12903225806452,10.677419354838712,24.258064516129032,13.612903225806454,14.548387096774194,6.387096774193548,3.7096774193548394,20.032258064516128,20,11,75.51612903225806,27.193548387096772,61.32258064516129,4.967741935483871,15.258064516129034,16.161290322580644,23.935483870967737,14.483870967741936,27.967741935483872,13.387096774193546,14.0,6.129032258064517,6.645161290322582,17.70967741935484
2003,1277,1196,7,2,19,12,67.2258064516129,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193546,16.258064516129032,22.12903225806452,10.677419354838712,24.258064516129032,13.612903225806454,14.548387096774194,6.387096774193548,3.7096774193548394,20.032258064516128,24,7,75.90322580645163,26.935483870967737,56.516129032258064,8.67741935483871,22.12903225806452,13.35483870967742,18.93548387096774,10.806451612903226,24.258064516129032,16.419354838709676,13.387096774193546,7.774193548387097,4.096774193548387,16.903225806451616
2003,1277,1268,7,6,19,12,67.2258064516129,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193546,16.258064516129032,22.12903225806452,10.677419354838712,24.258064516129032,13.612903225806454,14.548387096774194,6.387096774193548,3.7096774193548394,20.032258064516128,19,9,80.78571428571429,29.42857142857143,63.35714285714285,6.75,16.964285714285715,15.178571428571427,21.571428571428577,13.75,26.75,18.892857142857142,14.107142857142858,10.892857142857142,6.607142857142858,19.0
2003,1329,1335,6,11,20,9,68.72413793103448,24.655172413793107,55.41379310344828,4.862068965517241,12.965517241379311,14.551724137931034,22.344827586206893,12.379310344827585,24.068965517241377,12.241379310344827,14.655172413793107,8.793103448275861,5.586206896551723,20.13793103448276,22,5,70.18518518518519,24.0,51.518518518518526,9.0,21.85185185185185,13.185185185185185,18.777777777777782,9.333333333333334,24.18518518518519,14.851851851851851,13.0,7.185185185185184,2.1481481481481484,17.777777777777782
2003,1338,1447,2,15,26,4,74.6,26.86666666666667,53.5,6.366666666666666,17.766666666666666,14.5,22.8,11.3,25.36666666666667,17.766666666666666,15.1,8.066666666666666,4.1,17.966666666666665,21,10,75.54838709677419,27.225806451612907,57.67741935483871,7.03225806451613,18.322580645161292,14.06451612903226,19.29032258064516,12.0,22.35483870967742,16.096774193548384,14.967741935483868,7.516129032258066,2.806451612903226,17.580645161290324
2003,1338,1231,2,7,26,4,74.6,26.86666666666667,53.5,6.366666666666666,17.766666666666666,14.5,22.8,11.3,25.36666666666667,17.766666666666666,15.1,8.066666666666666,4.1,17.966666666666665,20,12,70.53125,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625
2003,1345,1261,9,8,18,10,71.75,23.75,54.39285714285714,5.107142857142857,15.5,19.142857142857142,25.5,10.392857142857142,23.464285714285715,12.25,13.821428571428573,7.178571428571429,2.9285714285714284,19.821428571428573,21,10,73.2258064516129,26.806451612903228,55.064516129032256,6.741935483870968,17.580645161290324,12.870967741935484,19.870967741935484,10.612903225806454,24.516129032258068,16.387096774193548,13.870967741935484,8.0,4.161290322580645,16.35483870967742
2003,1393,1264,3,14,24,5,80.10344827586206,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.62068965517241,14.310344827586205,26.896551724137932,14.965517241379311,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,23,6,76.17241379310343,25.931034482758623,57.55172413793103,5.517241379310344,15.827586206896553,18.793103448275858,23.896551724137932,11.310344827586205,23.310344827586214,13.862068965517242,14.20689655172414,9.172413793103447,3.896551724137931,21.931034482758623
2003,1393,1329,3,6,24,5,80.10344827586206,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.62068965517241,14.310344827586205,26.896551724137932,14.965517241379311,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,20,9,68.72413793103448,24.655172413793107,55.41379310344828,4.862068965517241,12.965517241379311,14.551724137931034,22.344827586206893,12.379310344827585,24.068965517241377,12.241379310344827,14.655172413793107,8.793103448275861,5.586206896551723,20.13793103448276
2003,1393,1120,3,10,24,5,80.10344827586206,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.62068965517241,14.310344827586205,26.896551724137932,14.965517241379311,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,19,11,70.1,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666665,19.733333333333334,11.933333333333335,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667
2003,1393,1328,3,1,24,5,80.10344827586206,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.62068965517241,14.310344827586205,26.896551724137932,14.965517241379311,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,24,6,71.16666666666667,25.266666666666666,56.53333333333333,7.466666666666668,18.966666666666665,13.166666666666664,18.6,12.133333333333333,24.966666666666665,14.166666666666664,11.8,6.933333333333334,3.7666666666666666,18.6
2003,1393,1400,3,1,24,5,80.10344827586206,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.62068965517241,14.310344827586205,26.896551724137932,14.965517241379311,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,22,6,78.85714285714286,28.0,62.42857142857143,5.857142857142858,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857146,14.5,13.428571428571427,6.392857142857142,3.8571428571428568,20.357142857142858
2003,1393,1242,3,2,24,5,80.10344827586206,29.24137931034483,62.206896551724135,5.241379310344827,15.862068965517242,16.379310344827587,23.62068965517241,14.310344827586205,26.896551724137932,14.965517241379311,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,23,7,81.33333333333333,30.23333333333333,62.3,4.8,14.133333333333333,16.066666666666666,24.13333333333333,14.3,26.9,16.733333333333334,14.9,10.133333333333333,4.9,16.7
2003,1400,1421,1,16,22,6,78.85714285714286,28.0,62.42857142857143,5.857142857142858,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857146,14.5,13.428571428571427,6.392857142857142,3.8571428571428568,20.357142857142858,13,16,71.20689655172414,24.37931034482759,56.793103448275865,6.482758620689656,18.0,15.965517241379311,20.931034482758623,12.275862068965518,23.17241379310345,13.034482758620689,16.206896551724142,7.068965517241379,3.0,19.103448275862068
2003,1400,1345,1,9,22,6,78.85714285714286,28.0,62.42857142857143,5.857142857142858,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857146,14.5,13.428571428571427,6.392857142857142,3.8571428571428568,20.357142857142858,18,10,71.75,23.75,54.39285714285714,5.107142857142857,15.5,19.142857142857142,25.5,10.392857142857142,23.464285714285715,12.25,13.821428571428573,7.178571428571429,2.9285714285714284,19.821428571428573
2003,1400,1163,1,5,22,6,78.85714285714286,28.0,62.42857142857143,5.857142857142858,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857146,14.5,13.428571428571427,6.392857142857142,3.8571428571428568,20.357142857142858,21,9,80.03333333333333,29.53333333333333,62.2,6.066666666666666,15.7,14.9,22.1,14.766666666666667,27.9,15.633333333333333,15.8,5.933333333333334,7.7333333333333325,18.4
2003,1400,1277,1,7,22,6,78.85714285714286,28.0,62.42857142857143,5.857142857142858,16.785714285714285,17.0,23.785714285714285,16.178571428571427,26.142857142857146,14.5,13.428571428571427,6.392857142857142,3.8571428571428568,20.357142857142858,19,12,67.2258064516129,23.032258064516128,51.096774193548384,4.903225806451613,13.387096774193546,16.258064516129032,22.12903225806452,10.677419354838712,24.258064516129032,13.612903225806454,14.548387096774194,6.387096774193548,3.7096774193548394,20.032258064516128
